fold,sample_index,ground_truth,dataset_split,attribute,attribute_data,{Vi},{Ve},{Se},{Vi ∪ Ve},{Vi ∪ Se},{Ve ∪ Se},{Vi ∪ Ve ∪ Se}
4,89,Versicolor,train,PL,4.0,0.0,0.9799,0.0,0.0201,0.0,0.0,0.0
4,89,Versicolor,train,PW,1.3,0.0,0.9848,0.0,0.0152,0.0,0.0,0.0
4,90,Versicolor,train,SL,5.5,0.0,0.4887,0.0,0.0,0.0,0.3923,0.119
4,90,Versicolor,train,SW,2.6,0.0,0.5853,0.0,0.3531,0.0,0.0,0.0616
4,90,Versicolor,train,PL,4.4,0.0,0.9272,0.0,0.0728,0.0,0.0,0.0
4,90,Versicolor,train,PW,1.2,0.0,0.9936,0.0,0.0064,0.0,0.0,0.0
4,91,Versicolor,train,SL,6.1,0.0,0.6507,0.0,0.3426,0.0,0.0,0.0067
4,91,Versicolor,train,SW,3.0,0.4206,0.0,0.0,0.3668,0.0,0.0,0.2127
4,91,Versicolor,train,PL,4.6,0.0,0.8418,0.0,0.1582,0.0,0.0,0.0
4,91,Versicolor,train,PW,1.4,0.0,0.9602,0.0,0.0398,0.0,0.0,0.0
4,92,Versicolor,train,SL,5.8,0.0,0.6956,0.0,0.23,0.0,0.0,0.0744
4,92,Versicolor,train,SW,2.6,0.0,0.5853,0.0,0.3531,0.0,0.0,0.0616
4,92,Versicolor,train,PL,4.0,0.0,0.9799,0.0,0.0201,0.0,0.0,0.0
4,92,Versicolor,train,PW,1.2,0.0,0.9936,0.0,0.0064,0.0,0.0,0.0
4,93,Versicolor,train,SL,5.0,0.0,0.0,0.9022,0.0,0.0,0.0809,0.0169
4,93,Versicolor,train,SW,2.3,0.0,0.684,0.0,0.2884,0.0,0.0,0.0276
4,93,Versicolor,train,PL,3.3,0.0,0.993,0.0,0.007,0.0,0.0,0.0
4,93,Versicolor,train,PW,1.0,0.0,0.9984,0.0,0.0016,0.0,0.0,0.0
4,95,Versicolor,train,SL,5.7,0.0,0.6621,0.0,0.1942,0.0,0.0,0.1438
4,95,Versicolor,train,SW,3.0,0.4206,0.0,0.0,0.3668,0.0,0.0,0.2127
4,95,Versicolor,train,PL,4.2,0.0,0.9638,0.0,0.0362,0.0,0.0,0.0
4,95,Versicolor,train,PW,1.2,0.0,0.9936,0.0,0.0064,0.0,0.0,0.0
4,96,Versicolor,train,SL,5.7,0.0,0.6621,0.0,0.1942,0.0,0.0,0.1438
4,96,Versicolor,train,SW,2.9,0.0,0.4308,0.0,0.4134,0.0,0.0,0.1558
4,96,Versicolor,train,PL,4.2,0.0,0.9638,0.0,0.0362,0.0,0.0,0.0
4,96,Versicolor,train,PW,1.3,0.0,0.9848,0.0,0.0152,0.0,0.0,0.0
4,97,Versicolor,train,SL,6.2,0.0,0.6092,0.0,0.3882,0.0,0.0,0.0027
4,97,Versicolor,train,SW,2.9,0.0,0.4308,0.0,0.4134,0.0,0.0,0.1558
4,97,Versicolor,train,PL,4.3,0.0,0.9493,0.0,0.0507,0.0,0.0,0.0
4,97,Versicolor,train,PW,1.3,0.0,0.9848,0.0,0.0152,0.0,0.0,0.0
4,99,Versicolor,train,SL,5.7,0.0,0.6621,0.0,0.1942,0.0,0.0,0.1438
4,99,Versicolor,train,SW,2.8,0.0,0.489,0.0,0.3973,0.0,0.0,0.1137
4,99,Versicolor,train,PL,4.1,0.0,0.9734,0.0,0.0266,0.0,0.0,0.0
4,99,Versicolor,train,PW,1.3,0.0,0.9848,0.0,0.0152,0.0,0.0,0.0
4,100,Virginica,train,SL,6.3,0.0,0.5597,0.0,0.4393,0.0,0.0,0.001
4,100,Virginica,train,SW,3.3,0.0,0.0,0.481,0.0,0.3515,0.0,0.1674
4,100,Virginica,train,PL,6.0,0.9997,0.0,0.0,0.0003,0.0,0.0,0.0
4,100,Virginica,train,PW,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,101,Virginica,train,SL,5.8,0.0,0.6956,0.0,0.23,0.0,0.0,0.0744
4,101,Virginica,train,SW,2.7,0.0,0.5405,0.0,0.3762,0.0,0.0,0.0833
4,101,Virginica,train,PL,5.1,0.7487,0.0,0.0,0.2513,0.0,0.0,0.0
4,101,Virginica,train,PW,1.9,0.9715,0.0,0.0,0.0285,0.0,0.0,0.0
4,102,Virginica,train,SL,7.1,0.8873,0.0,0.0,0.1127,0.0,0.0,0.0
4,102,Virginica,train,SW,3.0,0.4206,0.0,0.0,0.3668,0.0,0.0,0.2127
4,102,Virginica,train,PL,5.9,0.9993,0.0,0.0,0.0007,0.0,0.0,0.0
4,102,Virginica,train,PW,2.1,0.9991,0.0,0.0,0.0009,0.0,0.0,0.0
4,104,Virginica,train,SL,6.5,0.5566,0.0,0.0,0.4432,0.0,0.0,0.0001
4,104,Virginica,train,SW,3.0,0.4206,0.0,0.0,0.3668,0.0,0.0,0.2127
4,104,Virginica,train,PL,5.8,0.9983,0.0,0.0,0.0017,0.0,0.0,0.0
4,104,Virginica,train,PW,2.2,0.9999,0.0,0.0,0.0001,0.0,0.0,0.0
4,105,Virginica,train,SL,7.6,0.9834,0.0,0.0,0.0166,0.0,0.0,0.0
4,105,Virginica,train,SW,3.0,0.4206,0.0,0.0,0.3668,0.0,0.0,0.2127
4,105,Virginica,train,PL,6.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,105,Virginica,train,PW,2.1,0.9991,0.0,0.0,0.0009,0.0,0.0,0.0
4,107,Virginica,train,SL,7.3,0.9436,0.0,0.0,0.0564,0.0,0.0,0.0
4,107,Virginica,train,SW,2.9,0.0,0.4308,0.0,0.4134,0.0,0.0,0.1558
4,107,Virginica,train,PL,6.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,107,Virginica,train,PW,1.8,0.8756,0.0,0.0,0.1244,0.0,0.0,0.0
4,108,Virginica,train,SL,6.7,0.6833,0.0,0.0,0.3167,0.0,0.0,0.0
4,108,Virginica,train,SW,2.5,0.0,0.6237,0.0,0.33,0.0,0.0,0.0462
4,108,Virginica,train,PL,5.8,0.9983,0.0,0.0,0.0017,0.0,0.0,0.0
4,108,Virginica,train,PW,1.8,0.8756,0.0,0.0,0.1244,0.0,0.0,0.0
4,109,Virginica,train,SL,7.2,0.9192,0.0,0.0,0.0808,0.0,0.0,0.0
4,109,Virginica,train,SW,3.6,0.0,0.0,0.7804,0.0,0.178,0.0,0.0416
4,109,Virginica,train,PL,6.1,0.9999,0.0,0.0,0.0001,0.0,0.0,0.0
4,109,Virginica,train,PW,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,112,Virginica,train,SL,6.8,0.7438,0.0,0.0,0.2562,0.0,0.0,0.0
4,112,Virginica,train,SW,3.0,0.4206,0.0,0.0,0.3668,0.0,0.0,0.2127
4,112,Virginica,train,PL,5.5,0.9802,0.0,0.0,0.0198,0.0,0.0,0.0
4,112,Virginica,train,PW,2.1,0.9991,0.0,0.0,0.0009,0.0,0.0,0.0
4,113,Virginica,train,SL,5.7,0.0,0.6621,0.0,0.1942,0.0,0.0,0.1438
4,113,Virginica,train,SW,2.5,0.0,0.6237,0.0,0.33,0.0,0.0,0.0462
4,113,Virginica,train,PL,5.0,0.6159,0.0,0.0,0.3841,0.0,0.0,0.0
4,113,Virginica,train,PW,2.0,0.9946,0.0,0.0,0.0054,0.0,0.0,0.0
4,114,Virginica,train,SL,5.8,0.0,0.6956,0.0,0.23,0.0,0.0,0.0744
4,114,Virginica,train,SW,2.8,0.0,0.489,0.0,0.3973,0.0,0.0,0.1137
4,114,Virginica,train,PL,5.1,0.7487,0.0,0.0,0.2513,0.0,0.0,0.0
4,114,Virginica,train,PW,2.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,115,Virginica,train,SL,6.4,0.0,0.5038,0.0,0.4958,0.0,0.0,0.0004
4,115,Virginica,train,SW,3.2,0.3917,0.0,0.0,0.0,0.3774,0.0,0.2309
4,115,Virginica,train,PL,5.3,0.9191,0.0,0.0,0.0809,0.0,0.0,0.0
4,115,Virginica,train,PW,2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,116,Virginica,train,SL,6.5,0.5566,0.0,0.0,0.4432,0.0,0.0,0.0001
4,116,Virginica,train,SW,3.0,0.4206,0.0,0.0,0.3668,0.0,0.0,0.2127
4,116,Virginica,train,PL,5.5,0.9802,0.0,0.0,0.0198,0.0,0.0,0.0
4,116,Virginica,train,PW,1.8,0.8756,0.0,0.0,0.1244,0.0,0.0,0.0
4,117,Virginica,train,SL,7.7,0.9894,0.0,0.0,0.0106,0.0,0.0,0.0
4,117,Virginica,train,SW,3.8,0.0,0.0,0.902,0.0,0.0862,0.0,0.0118
4,117,Virginica,train,PL,6.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,117,Virginica,train,PW,2.2,0.9999,0.0,0.0,0.0001,0.0,0.0,0.0
4,118,Virginica,train,SL,7.7,0.9894,0.0,0.0,0.0106,0.0,0.0,0.0
4,118,Virginica,train,SW,2.6,0.0,0.5853,0.0,0.3531,0.0,0.0,0.0616
4,118,Virginica,train,PL,6.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,118,Virginica,train,PW,2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,119,Virginica,train,SL,6.0,0.0,0.682,0.0,0.3021,0.0,0.0,0.0159
4,119,Virginica,train,SW,2.2,0.0,0.7071,0.0,0.2709,0.0,0.0,0.022
4,119,Virginica,train,PL,5.0,0.6159,0.0,0.0,0.3841,0.0,0.0,0.0
4,119,Virginica,train,PW,1.5,0.0,0.8886,0.0,0.1114,0.0,0.0,0.0
4,120,Virginica,train,SL,6.9,0.7991,0.0,0.0,0.2009,0.0,0.0,0.0
4,120,Virginica,train,SW,3.2,0.3917,0.0,0.0,0.0,0.3774,0.0,0.2309
4,120,Virginica,train,PL,5.7,0.996,0.0,0.0,0.004,0.0,0.0,0.0
4,120,Virginica,train,PW,2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,121,Virginica,train,SL,5.6,0.0,0.5917,0.0,0.0,0.0,0.2516,0.1567
4,121,Virginica,train,SW,2.8,0.0,0.489,0.0,0.3973,0.0,0.0,0.1137
4,121,Virginica,train,PL,4.9,0.0,0.5284,0.0,0.4716,0.0,0.0,0.0
4,121,Virginica,train,PW,2.0,0.9946,0.0,0.0,0.0054,0.0,0.0,0.0
4,122,Virginica,train,SL,7.7,0.9894,0.0,0.0,0.0106,0.0,0.0,0.0
4,122,Virginica,train,SW,2.8,0.0,0.489,0.0,0.3973,0.0,0.0,0.1137
4,122,Virginica,train,PL,6.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,122,Virginica,train,PW,2.0,0.9946,0.0,0.0,0.0054,0.0,0.0,0.0
4,123,Virginica,train,SL,6.3,0.0,0.5597,0.0,0.4393,0.0,0.0,0.001
4,123,Virginica,train,SW,2.7,0.0,0.5405,0.0,0.3762,0.0,0.0,0.0833
4,123,Virginica,train,PL,4.9,0.0,0.5284,0.0,0.4716,0.0,0.0,0.0
4,123,Virginica,train,PW,1.8,0.8756,0.0,0.0,0.1244,0.0,0.0,0.0
4,125,Virginica,train,SL,7.2,0.9192,0.0,0.0,0.0808,0.0,0.0,0.0
4,125,Virginica,train,SW,3.2,0.3917,0.0,0.0,0.0,0.3774,0.0,0.2309
4,125,Virginica,train,PL,6.0,0.9997,0.0,0.0,0.0003,0.0,0.0,0.0
4,125,Virginica,train,PW,1.8,0.8756,0.0,0.0,0.1244,0.0,0.0,0.0
4,126,Virginica,train,SL,6.2,0.0,0.6092,0.0,0.3882,0.0,0.0,0.0027
4,126,Virginica,train,SW,2.8,0.0,0.489,0.0,0.3973,0.0,0.0,0.1137
4,126,Virginica,train,PL,4.8,0.0,0.6607,0.0,0.3393,0.0,0.0,0.0
4,126,Virginica,train,PW,1.8,0.8756,0.0,0.0,0.1244,0.0,0.0,0.0
4,127,Virginica,train,SL,6.1,0.0,0.6507,0.0,0.3426,0.0,0.0,0.0067
4,127,Virginica,train,SW,3.0,0.4206,0.0,0.0,0.3668,0.0,0.0,0.2127
4,127,Virginica,train,PL,4.9,0.0,0.5284,0.0,0.4716,0.0,0.0,0.0
4,127,Virginica,train,PW,1.8,0.8756,0.0,0.0,0.1244,0.0,0.0,0.0
4,128,Virginica,train,SL,6.4,0.0,0.5038,0.0,0.4958,0.0,0.0,0.0004
4,128,Virginica,train,SW,2.8,0.0,0.489,0.0,0.3973,0.0,0.0,0.1137
4,128,Virginica,train,PL,5.6,0.9909,0.0,0.0,0.0091,0.0,0.0,0.0
4,128,Virginica,train,PW,2.1,0.9991,0.0,0.0,0.0009,0.0,0.0,0.0
4,129,Virginica,train,SL,7.2,0.9192,0.0,0.0,0.0808,0.0,0.0,0.0
4,129,Virginica,train,SW,3.0,0.4206,0.0,0.0,0.3668,0.0,0.0,0.2127
4,129,Virginica,train,PL,5.8,0.9983,0.0,0.0,0.0017,0.0,0.0,0.0
4,129,Virginica,train,PW,1.6,0.0,0.7009,0.0,0.2991,0.0,0.0,0.0
4,130,Virginica,train,SL,7.4,0.9616,0.0,0.0,0.0384,0.0,0.0,0.0
4,130,Virginica,train,SW,2.8,0.0,0.489,0.0,0.3973,0.0,0.0,0.1137
4,130,Virginica,train,PL,6.1,0.9999,0.0,0.0,0.0001,0.0,0.0,0.0
4,130,Virginica,train,PW,1.9,0.9715,0.0,0.0,0.0285,0.0,0.0,0.0
4,131,Virginica,train,SL,7.9,0.996,0.0,0.0,0.004,0.0,0.0,0.0
4,131,Virginica,train,SW,3.8,0.0,0.0,0.902,0.0,0.0862,0.0,0.0118
4,131,Virginica,train,PL,6.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,131,Virginica,train,PW,2.0,0.9946,0.0,0.0,0.0054,0.0,0.0,0.0
4,133,Virginica,train,SL,6.3,0.0,0.5597,0.0,0.4393,0.0,0.0,0.001
4,133,Virginica,train,SW,2.8,0.0,0.489,0.0,0.3973,0.0,0.0,0.1137
4,133,Virginica,train,PL,5.1,0.7487,0.0,0.0,0.2513,0.0,0.0,0.0
4,133,Virginica,train,PW,1.5,0.0,0.8886,0.0,0.1114,0.0,0.0,0.0
4,135,Virginica,train,SL,7.7,0.9894,0.0,0.0,0.0106,0.0,0.0,0.0
4,135,Virginica,train,SW,3.0,0.4206,0.0,0.0,0.3668,0.0,0.0,0.2127
4,135,Virginica,train,PL,6.1,0.9999,0.0,0.0,0.0001,0.0,0.0,0.0
4,135,Virginica,train,PW,2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,136,Virginica,train,SL,6.3,0.0,0.5597,0.0,0.4393,0.0,0.0,0.001
4,136,Virginica,train,SW,3.4,0.0,0.0,0.5892,0.0,0.2976,0.0,0.1131
4,136,Virginica,train,PL,5.6,0.9909,0.0,0.0,0.0091,0.0,0.0,0.0
4,136,Virginica,train,PW,2.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,137,Virginica,train,SL,6.4,0.0,0.5038,0.0,0.4958,0.0,0.0,0.0004
4,137,Virginica,train,SW,3.1,0.4145,0.0,0.0,0.2989,0.0,0.0,0.2866
4,137,Virginica,train,PL,5.5,0.9802,0.0,0.0,0.0198,0.0,0.0,0.0
4,137,Virginica,train,PW,1.8,0.8756,0.0,0.0,0.1244,0.0,0.0,0.0
4,139,Virginica,train,SL,6.9,0.7991,0.0,0.0,0.2009,0.0,0.0,0.0
4,139,Virginica,train,SW,3.1,0.4145,0.0,0.0,0.2989,0.0,0.0,0.2866
4,139,Virginica,train,PL,5.4,0.9589,0.0,0.0,0.0411,0.0,0.0,0.0
4,139,Virginica,train,PW,2.1,0.9991,0.0,0.0,0.0009,0.0,0.0,0.0
4,140,Virginica,train,SL,6.7,0.6833,0.0,0.0,0.3167,0.0,0.0,0.0
4,140,Virginica,train,SW,3.1,0.4145,0.0,0.0,0.2989,0.0,0.0,0.2866
4,140,Virginica,train,PL,5.6,0.9909,0.0,0.0,0.0091,0.0,0.0,0.0
4,140,Virginica,train,PW,2.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,141,Virginica,train,SL,6.9,0.7991,0.0,0.0,0.2009,0.0,0.0,0.0
4,141,Virginica,train,SW,3.1,0.4145,0.0,0.0,0.2989,0.0,0.0,0.2866
4,141,Virginica,train,PL,5.1,0.7487,0.0,0.0,0.2513,0.0,0.0,0.0
4,141,Virginica,train,PW,2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,142,Virginica,train,SL,5.8,0.0,0.6956,0.0,0.23,0.0,0.0,0.0744
4,142,Virginica,train,SW,2.7,0.0,0.5405,0.0,0.3762,0.0,0.0,0.0833
4,142,Virginica,train,PL,5.1,0.7487,0.0,0.0,0.2513,0.0,0.0,0.0
4,142,Virginica,train,PW,1.9,0.9715,0.0,0.0,0.0285,0.0,0.0,0.0
4,145,Virginica,train,SL,6.7,0.6833,0.0,0.0,0.3167,0.0,0.0,0.0
4,145,Virginica,train,SW,3.0,0.4206,0.0,0.0,0.3668,0.0,0.0,0.2127
4,145,Virginica,train,PL,5.2,0.8512,0.0,0.0,0.1488,0.0,0.0,0.0
4,145,Virginica,train,PW,2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,146,Virginica,train,SL,6.3,0.0,0.5597,0.0,0.4393,0.0,0.0,0.001
4,146,Virginica,train,SW,2.5,0.0,0.6237,0.0,0.33,0.0,0.0,0.0462
4,146,Virginica,train,PL,5.0,0.6159,0.0,0.0,0.3841,0.0,0.0,0.0
4,146,Virginica,train,PW,1.9,0.9715,0.0,0.0,0.0285,0.0,0.0,0.0
4,147,Virginica,train,SL,6.5,0.5566,0.0,0.0,0.4432,0.0,0.0,0.0001
4,147,Virginica,train,SW,3.0,0.4206,0.0,0.0,0.3668,0.0,0.0,0.2127
4,147,Virginica,train,PL,5.2,0.8512,0.0,0.0,0.1488,0.0,0.0,0.0
4,147,Virginica,train,PW,2.0,0.9946,0.0,0.0,0.0054,0.0,0.0,0.0
4,148,Virginica,train,SL,6.2,0.0,0.6092,0.0,0.3882,0.0,0.0,0.0027
4,148,Virginica,train,SW,3.4,0.0,0.0,0.5892,0.0,0.2976,0.0,0.1131
4,148,Virginica,train,PL,5.4,0.9589,0.0,0.0,0.0411,0.0,0.0,0.0
4,148,Virginica,train,PW,2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,149,Virginica,train,SL,5.9,0.0,0.6993,0.0,0.2652,0.0,0.0,0.0355
4,149,Virginica,train,SW,3.0,0.4206,0.0,0.0,0.3668,0.0,0.0,0.2127
4,149,Virginica,train,PL,5.1,0.7487,0.0,0.0,0.2513,0.0,0.0,0.0
4,149,Virginica,train,PW,1.8,0.8756,0.0,0.0,0.1244,0.0,0.0,0.0
4,3,Setosa,test,SL,4.6,0.0,0.0,0.9743,0.0,0.0,0.0205,0.0052
4,3,Setosa,test,SW,3.1,0.4145,0.0,0.0,0.2989,0.0,0.0,0.2866
4,3,Setosa,test,PL,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,3,Setosa,test,PW,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,17,Setosa,test,SL,5.1,0.0,0.0,0.8544,0.0,0.0,0.1206,0.025
4,17,Setosa,test,SW,3.5,0.0,0.0,0.6919,0.0,0.237,0.0,0.0711
4,17,Setosa,test,PL,1.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,17,Setosa,test,PW,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,18,Setosa,test,SL,5.7,0.0,0.6621,0.0,0.1942,0.0,0.0,0.1438
4,18,Setosa,test,SW,3.8,0.0,0.0,0.902,0.0,0.0862,0.0,0.0118
4,18,Setosa,test,PL,1.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,18,Setosa,test,PW,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,24,Setosa,test,SL,4.8,0.0,0.0,0.953,0.0,0.0,0.0385,0.0085
4,24,Setosa,test,SW,3.4,0.0,0.0,0.5892,0.0,0.2976,0.0,0.1131
4,24,Setosa,test,PL,1.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,24,Setosa,test,PW,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,26,Setosa,test,SL,5.0,0.0,0.0,0.9022,0.0,0.0,0.0809,0.0169
4,26,Setosa,test,SW,3.4,0.0,0.0,0.5892,0.0,0.2976,0.0,0.1131
4,26,Setosa,test,PL,1.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,26,Setosa,test,PW,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,32,Setosa,test,SL,5.2,0.0,0.0,0.782,0.0,0.0,0.1801,0.0379
4,32,Setosa,test,SW,4.1,0.0,0.0,0.9768,0.0,0.022,0.0,0.0012
4,32,Setosa,test,PL,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,32,Setosa,test,PW,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,33,Setosa,test,SL,5.5,0.0,0.4887,0.0,0.0,0.0,0.3923,0.119
4,33,Setosa,test,SW,4.2,0.0,0.0,0.9863,0.0,0.0132,0.0,0.0005
4,33,Setosa,test,PL,1.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,33,Setosa,test,PW,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,45,Setosa,test,SL,4.8,0.0,0.0,0.953,0.0,0.0,0.0385,0.0085
4,45,Setosa,test,SW,3.0,0.4206,0.0,0.0,0.3668,0.0,0.0,0.2127
4,45,Setosa,test,PL,1.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,45,Setosa,test,PW,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,48,Setosa,test,SL,5.3,0.0,0.0,0.6782,0.0,0.0,0.2644,0.0574
4,48,Setosa,test,SW,3.7,0.0,0.0,0.8505,0.0,0.1267,0.0,0.0228
4,48,Setosa,test,PL,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,48,Setosa,test,PW,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,49,Setosa,test,SL,5.0,0.0,0.0,0.9022,0.0,0.0,0.0809,0.0169
4,49,Setosa,test,SW,3.3,0.0,0.0,0.481,0.0,0.3515,0.0,0.1674
4,49,Setosa,test,PL,1.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,49,Setosa,test,PW,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,57,Versicolor,test,SL,4.9,0.0,0.0,0.9331,0.0,0.0,0.0551,0.0118
4,57,Versicolor,test,SW,2.4,0.0,0.6564,0.0,0.3082,0.0,0.0,0.0354
4,57,Versicolor,test,PL,3.3,0.0,0.993,0.0,0.007,0.0,0.0,0.0
4,57,Versicolor,test,PW,1.0,0.0,0.9984,0.0,0.0016,0.0,0.0,0.0
4,60,Versicolor,test,SL,5.0,0.0,0.0,0.9022,0.0,0.0,0.0809,0.0169
4,60,Versicolor,test,SW,2.0,0.0,0.7419,0.0,0.243,0.0,0.0,0.0151
4,60,Versicolor,test,PL,3.5,0.0,0.992,0.0,0.008,0.0,0.0,0.0
4,60,Versicolor,test,PW,1.0,0.0,0.9984,0.0,0.0016,0.0,0.0,0.0
4,64,Versicolor,test,SL,5.6,0.0,0.5917,0.0,0.0,0.0,0.2516,0.1567
4,64,Versicolor,test,SW,2.9,0.0,0.4308,0.0,0.4134,0.0,0.0,0.1558
4,64,Versicolor,test,PL,3.6,0.0,0.991,0.0,0.009,0.0,0.0,0.0
4,64,Versicolor,test,PW,1.3,0.0,0.9848,0.0,0.0152,0.0,0.0,0.0
4,69,Versicolor,test,SL,5.6,0.0,0.5917,0.0,0.0,0.0,0.2516,0.1567
4,69,Versicolor,test,SW,2.5,0.0,0.6237,0.0,0.33,0.0,0.0,0.0462
4,69,Versicolor,test,PL,3.9,0.0,0.9843,0.0,0.0157,0.0,0.0,0.0
4,69,Versicolor,test,PW,1.1,0.0,0.997,0.0,0.003,0.0,0.0,0.0
4,71,Versicolor,test,SL,6.1,0.0,0.6507,0.0,0.3426,0.0,0.0,0.0067
4,71,Versicolor,test,SW,2.8,0.0,0.489,0.0,0.3973,0.0,0.0,0.1137
4,71,Versicolor,test,PL,4.0,0.0,0.9799,0.0,0.0201,0.0,0.0,0.0
4,71,Versicolor,test,PW,1.3,0.0,0.9848,0.0,0.0152,0.0,0.0,0.0
4,74,Versicolor,test,SL,6.4,0.0,0.5038,0.0,0.4958,0.0,0.0,0.0004
4,74,Versicolor,test,SW,2.9,0.0,0.4308,0.0,0.4134,0.0,0.0,0.1558
4,74,Versicolor,test,PL,4.3,0.0,0.9493,0.0,0.0507,0.0,0.0,0.0
4,74,Versicolor,test,PW,1.3,0.0,0.9848,0.0,0.0152,0.0,0.0,0.0
4,75,Versicolor,test,SL,6.6,0.62,0.0,0.0,0.38,0.0,0.0,0.0
4,75,Versicolor,test,SW,3.0,0.4206,0.0,0.0,0.3668,0.0,0.0,0.2127
4,75,Versicolor,test,PL,4.4,0.0,0.9272,0.0,0.0728,0.0,0.0,0.0
4,75,Versicolor,test,PW,1.4,0.0,0.9602,0.0,0.0398,0.0,0.0,0.0
4,83,Versicolor,test,SL,6.0,0.0,0.682,0.0,0.3021,0.0,0.0,0.0159
4,83,Versicolor,test,SW,2.7,0.0,0.5405,0.0,0.3762,0.0,0.0,0.0833
4,83,Versicolor,test,PL,5.1,0.7487,0.0,0.0,0.2513,0.0,0.0,0.0
4,83,Versicolor,test,PW,1.6,0.0,0.7009,0.0,0.2991,0.0,0.0,0.0
4,94,Versicolor,test,SL,5.6,0.0,0.5917,0.0,0.0,0.0,0.2516,0.1567
4,94,Versicolor,test,SW,2.7,0.0,0.5405,0.0,0.3762,0.0,0.0,0.0833
4,94,Versicolor,test,PL,4.2,0.0,0.9638,0.0,0.0362,0.0,0.0,0.0
4,94,Versicolor,test,PW,1.3,0.0,0.9848,0.0,0.0152,0.0,0.0,0.0
4,98,Versicolor,test,SL,5.1,0.0,0.0,0.8544,0.0,0.0,0.1206,0.025
4,98,Versicolor,test,SW,2.5,0.0,0.6237,0.0,0.33,0.0,0.0,0.0462
4,98,Versicolor,test,PL,3.0,0.0,0.9927,0.0,0.0073,0.0,0.0,0.0
4,98,Versicolor,test,PW,1.1,0.0,0.997,0.0,0.003,0.0,0.0,0.0
4,103,Virginica,test,SL,6.3,0.0,0.5597,0.0,0.4393,0.0,0.0,0.001
4,103,Virginica,test,SW,2.9,0.0,0.4308,0.0,0.4134,0.0,0.0,0.1558
4,103,Virginica,test,PL,5.6,0.9909,0.0,0.0,0.0091,0.0,0.0,0.0
4,103,Virginica,test,PW,1.8,0.8756,0.0,0.0,0.1244,0.0,0.0,0.0
4,106,Virginica,test,SL,4.9,0.0,0.0,0.9331,0.0,0.0,0.0551,0.0118
4,106,Virginica,test,SW,2.5,0.0,0.6237,0.0,0.33,0.0,0.0,0.0462
4,106,Virginica,test,PL,4.5,0.0,0.8933,0.0,0.1067,0.0,0.0,0.0
4,106,Virginica,test,PW,1.7,0.6204,0.0,0.0,0.3796,0.0,0.0,0.0
4,110,Virginica,test,SL,6.5,0.5566,0.0,0.0,0.4432,0.0,0.0,0.0001
4,110,Virginica,test,SW,3.2,0.3917,0.0,0.0,0.0,0.3774,0.0,0.2309
4,110,Virginica,test,PL,5.1,0.7487,0.0,0.0,0.2513,0.0,0.0,0.0
4,110,Virginica,test,PW,2.0,0.9946,0.0,0.0,0.0054,0.0,0.0,0.0
4,111,Virginica,test,SL,6.4,0.0,0.5038,0.0,0.4958,0.0,0.0,0.0004
4,111,Virginica,test,SW,2.7,0.0,0.5405,0.0,0.3762,0.0,0.0,0.0833
