sample_index,ground_truth,dataset_split,attribute,attribute_data,{C1},{C2},{C3},{C1 ∪ C2},{C1 ∪ C3},{C2 ∪ C3},{C1 ∪ C2 ∪ C3}
21,Class 1,unknown,AlkAsh,18.6,0.7476,0.0,0.0,0.2258,0.0,0.0,0.0267
21,Class 1,unknown,Mg,102.0,0.0,0.0,0.3976,0.0,0.3683,0.0,0.2341
21,Class 1,unknown,TotPhen,2.41,0.8027,0.0,0.0,0.1971,0.0,0.0,0.0002
21,Class 1,unknown,Flav,2.41,0.8532,0.0,0.0,0.1468,0.0,0.0,0.0
21,Class 1,unknown,Nonflav,0.25,0.4762,0.0,0.0,0.4375,0.0,0.0,0.0864
21,Class 1,unknown,ProAn,1.98,0.5958,0.0,0.0,0.2435,0.0,0.0,0.1607
21,Class 1,unknown,Color,4.5,0.6938,0.0,0.0,0.0,0.2697,0.0,0.0364
21,Class 1,unknown,Hue,1.03,0.0,0.4837,0.0,0.0,0.0,0.2952,0.2211
21,Class 1,unknown,OD,3.52,0.6322,0.0,0.0,0.3678,0.0,0.0,0.0
21,Class 1,unknown,Proline,770.0,0.9985,0.0,0.0,0.0013,0.0,0.0,0.0001
22,Class 2,unknown,Alc,13.71,0.0,0.7556,0.0,0.0,0.0,0.2369,0.0075
22,Class 2,unknown,Mal,1.86,0.0,0.8999,0.0,0.0,0.0,0.078,0.0221
22,Class 2,unknown,Ash,2.36,0.0,0.0,0.4202,0.0,0.3808,0.0,0.199
22,Class 2,unknown,AlkAsh,16.6,0.4745,0.0,0.0,0.3002,0.0,0.0,0.2253
22,Class 2,unknown,Mg,101.0,0.0,0.0,0.4168,0.0,0.324,0.0,0.2592
22,Class 2,unknown,TotPhen,2.61,0.0,0.5048,0.0,0.391,0.0,0.0,0.1042
22,Class 2,unknown,Flav,2.88,0.629,0.0,0.0,0.371,0.0,0.0,0.0
22,Class 2,unknown,Nonflav,0.27,0.3659,0.0,0.0,0.355,0.0,0.0,0.2791
22,Class 2,unknown,ProAn,1.69,0.0,0.5974,0.0,0.3549,0.0,0.0,0.0477
22,Class 2,unknown,Color,3.8,0.545,0.0,0.0,0.2526,0.0,0.0,0.2024
22,Class 2,unknown,Hue,1.11,0.6132,0.0,0.0,0.3867,0.0,0.0,0.0001
22,Class 2,unknown,OD,4.0,0.0,0.6674,0.0,0.0,0.0,0.213,0.1197
22,Class 2,unknown,Proline,1035.0,0.0,0.0,0.6621,0.0,0.0,0.3004,0.0375
23,Class 2,unknown,Alc,12.85,0.0,0.9162,0.0,0.0,0.0,0.0832,0.0006
23,Class 2,unknown,Mal,1.6,0.0,0.9105,0.0,0.0,0.0,0.0894,0.0001
23,Class 2,unknown,Ash,2.52,0.0,0.0,0.4166,0.0,0.3522,0.0,0.2311
23,Class 2,unknown,AlkAsh,17.8,0.0,0.0,0.55,0.0,0.0,0.3446,0.1054
23,Class 2,unknown,Mg,95.0,0.0,0.4828,0.0,0.0,0.0,0.3712,0.1461
23,Class 2,unknown,TotPhen,2.48,0.0,0.0,0.7912,0.0,0.0,0.2087,0.0002
23,Class 2,unknown,Flav,2.37,0.0,0.0,0.5435,0.0,0.0,0.4563,0.0002
23,Class 2,unknown,Nonflav,0.26,0.0,0.0,0.6373,0.0,0.0,0.3446,0.0181
23,Class 2,unknown,ProAn,1.46,0.6388,0.0,0.0,0.2433,0.0,0.0,0.1179
23,Class 2,unknown,Color,3.93,0.0,0.7073,0.0,0.191,0.0,0.0,0.1018
23,Class 2,unknown,Hue,1.09,0.6133,0.0,0.0,0.3799,0.0,0.0,0.0068
23,Class 2,unknown,OD,3.63,0.0,0.5922,0.0,0.4036,0.0,0.0,0.0042
23,Class 2,unknown,Proline,1015.0,0.0,0.6952,0.0,0.0,0.0,0.3015,0.0033
24,Class 3,unknown,Alc,13.5,0.5243,0.0,0.0,0.0,0.4312,0.0,0.0444
24,Class 3,unknown,Mal,1.81,0.0,0.0,0.9978,0.0,0.0,0.0022,0.0
24,Class 3,unknown,Ash,2.61,0.4252,0.0,0.0,0.0,0.3627,0.0,0.212
24,Class 3,unknown,AlkAsh,20.0,0.0,0.0,0.5418,0.0,0.0,0.4049,0.0533
24,Class 3,unknown,Mg,96.0,0.0,0.0,0.4211,0.0,0.309,0.0,0.2699
24,Class 3,unknown,TotPhen,2.53,0.0,0.0,0.7675,0.0,0.0,0.232,0.0005
24,Class 3,unknown,Flav,2.61,0.0,0.0,0.9479,0.0,0.0,0.0521,0.0
24,Class 3,unknown,Nonflav,0.28,0.0,0.0,0.6373,0.0,0.0,0.3446,0.0181
24,Class 3,unknown,ProAn,1.66,0.0,0.0,0.73,0.0,0.0,0.27,0.0
24,Class 3,unknown,Color,3.52,0.4518,0.0,0.0,0.3723,0.0,0.0,0.1759
24,Class 3,unknown,Hue,1.12,0.0,0.4938,0.0,0.0,0.0,0.2534,0.2528
24,Class 3,unknown,OD,3.82,0.0,0.0,0.6928,0.0,0.0,0.2919,0.0153
24,Class 3,unknown,Proline,845.0,0.0,0.5164,0.0,0.0,0.0,0.4777,0.0059
25,Class 1,unknown,Alc,13.05,0.6507,0.0,0.0,0.0,0.3299,0.0,0.0194
25,Class 1,unknown,Mal,2.05,0.8222,0.0,0.0,0.1635,0.0,0.0,0.0143
25,Class 1,unknown,Ash,3.22,0.4192,0.0,0.0,0.0,0.3731,0.0,0.2077
25,Class 1,unknown,AlkAsh,25.0,0.0,0.0,0.5566,0.0,0.0,0.3593,0.0841
25,Class 1,unknown,Mg,124.0,0.0,0.0,0.3976,0.0,0.3683,0.0,0.2341
25,Class 1,unknown,TotPhen,2.63,0.7865,0.0,0.0,0.2121,0.0,0.0,0.0014
25,Class 1,unknown,Flav,2.68,0.8459,0.0,0.0,0.1541,0.0,0.0,0.0
25,Class 1,unknown,Nonflav,0.47,0.5827,0.0,0.0,0.2865,0.0,0.0,0.1308
25,Class 1,unknown,ProAn,1.92,0.5779,0.0,0.0,0.3559,0.0,0.0,0.0662
25,Class 1,unknown,Color,3.58,0.6916,0.0,0.0,0.0,0.292,0.0,0.0164
25,Class 1,unknown,Hue,1.13,0.6132,0.0,0.0,0.3867,0.0,0.0,0.0001
25,Class 1,unknown,OD,3.2,0.0,0.5511,0.0,0.4471,0.0,0.0,0.0018
25,Class 1,unknown,Proline,830.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Class 2,unknown,Alc,13.39,0.0,0.958,0.0,0.0,0.0,0.0418,0.0001
26,Class 2,unknown,Mal,1.77,0.0,0.8522,0.0,0.0,0.0,0.1478,0.0
26,Class 2,unknown,Ash,2.62,0.4431,0.0,0.0,0.0,0.3267,0.0,0.2302
26,Class 2,unknown,AlkAsh,16.1,0.0,0.8946,0.0,0.0,0.0,0.1024,0.003
26,Class 2,unknown,Mg,93.0,0.0,0.0,0.4234,0.0,0.0,0.3433,0.2333
26,Class 2,unknown,TotPhen,2.85,0.0,0.5293,0.0,0.0,0.0,0.3782,0.0925
26,Class 2,unknown,Flav,2.94,0.0,0.747,0.0,0.253,0.0,0.0,0.0
26,Class 2,unknown,Nonflav,0.34,0.0,0.0,0.7544,0.0,0.0,0.245,0.0007
26,Class 2,unknown,ProAn,1.45,0.6394,0.0,0.0,0.2772,0.0,0.0,0.0834
26,Class 2,unknown,Color,4.8,0.0,0.8415,0.0,0.0869,0.0,0.0,0.0716
26,Class 2,unknown,Hue,0.92,0.4891,0.0,0.0,0.4604,0.0,0.0,0.0506
26,Class 2,unknown,OD,3.22,0.0,0.7115,0.0,0.2323,0.0,0.0,0.0561
26,Class 2,unknown,Proline,1195.0,0.0,0.6528,0.0,0.0,0.0,0.3435,0.0037
27,Class 2,unknown,Alc,13.3,0.0,0.7556,0.0,0.0,0.0,0.2369,0.0075
27,Class 2,unknown,Mal,1.72,0.0,0.92,0.0,0.0,0.0,0.08,0.0001
27,Class 2,unknown,Ash,2.14,0.0,0.8072,0.0,0.132,0.0,0.0,0.0609
27,Class 2,unknown,AlkAsh,17.0,0.0,0.0,0.391,0.0,0.0,0.3167,0.2923
27,Class 2,unknown,Mg,94.0,0.0,0.7287,0.0,0.0,0.0,0.2163,0.055
27,Class 2,unknown,TotPhen,2.4,0.0,0.5197,0.0,0.0,0.0,0.3998,0.0805
27,Class 2,unknown,Flav,2.19,0.0,0.9111,0.0,0.0887,0.0,0.0,0.0002
27,Class 2,unknown,Nonflav,0.27,0.6006,0.0,0.0,0.2857,0.0,0.0,0.1137
27,Class 2,unknown,ProAn,1.35,0.0,0.0,0.6877,0.0,0.0,0.2858,0.0265
27,Class 2,unknown,Color,3.95,0.5713,0.0,0.0,0.2186,0.0,0.0,0.2102
27,Class 2,unknown,Hue,1.02,0.6425,0.0,0.0,0.3564,0.0,0.0,0.001
27,Class 2,unknown,OD,2.77,0.6474,0.0,0.0,0.3526,0.0,0.0,0.0
27,Class 2,unknown,Proline,1285.0,0.0,0.54,0.0,0.0,0.0,0.4546,0.0054
28,Class 3,unknown,Alc,13.87,0.0,0.6031,0.0,0.0,0.0,0.3709,0.026
28,Class 3,unknown,Mal,1.9,0.9319,0.0,0.0,0.0625,0.0,0.0,0.0056
28,Class 3,unknown,Ash,2.8,0.0,0.5406,0.0,0.2549,0.0,0.0,0.2044
28,Class 3,unknown,AlkAsh,19.4,0.0,0.0,0.4306,0.0,0.0,0.3192,0.2502
28,Class 3,unknown,Mg,107.0,0.3968,0.0,0.0,0.0,0.3808,0.0,0.2224
28,Class 3,unknown,TotPhen,2.95,0.0,0.0,0.785,0.0,0.0,0.2148,0.0002
28,Class 3,unknown,Flav,2.97,0.0,0.0,0.9469,0.0,0.0,0.0531,0.0
28,Class 3,unknown,Nonflav,0.37,0.0,0.0,0.6876,0.0,0.0,0.3066,0.0058
28,Class 3,unknown,ProAn,1.76,0.0,0.0,0.3573,0.0,0.3519,0.0,0.2908
28,Class 3,unknown,Color,4.5,0.0,0.0,0.6589,0.0,0.3411,0.0,0.0
28,Class 3,unknown,Hue,1.25,0.0,0.0,0.9374,0.0,0.0,0.0625,0.0001
28,Class 3,unknown,OD,3.4,0.0,0.0,0.9706,0.0,0.0,0.0294,0.0
28,Class 3,unknown,Proline,915.0,0.0,0.0,0.6509,0.0,0.0,0.3271,0.022
29,Class 2,unknown,Alc,14.02,0.0,0.8924,0.0,0.0,0.0,0.1065,0.001
29,Class 2,unknown,Mal,1.68,0.0,0.9193,0.0,0.0,0.0,0.0807,0.0
29,Class 2,unknown,Ash,2.21,0.0,0.0,0.4251,0.0,0.3695,0.0,0.2053
29,Class 2,unknown,AlkAsh,16.0,0.0,0.0,0.5206,0.0,0.0,0.437,0.0423
29,Class 2,unknown,Mg,96.0,0.0,0.7287,0.0,0.0,0.0,0.2163,0.055
29,Class 2,unknown,TotPhen,2.65,0.0,0.0,0.5108,0.0,0.0,0.4542,0.0349
29,Class 2,unknown,Flav,2.33,0.0,0.9389,0.0,0.0,0.0,0.0551,0.006
29,Class 2,unknown,Nonflav,0.26,0.0,0.385,0.0,0.0,0.0,0.3698,0.2452
29,Class 2,unknown,ProAn,1.98,0.45,0.0,0.0,0.0,0.2778,0.0,0.2723
29,Class 2,unknown,Color,4.7,0.0,0.8959,0.0,0.0,0.0,0.0682,0.0359
29,Class 2,unknown,Hue,1.04,0.0,0.5778,0.0,0.4222,0.0,0.0,0.0
29,Class 2,unknown,OD,3.59,0.0,0.5444,0.0,0.454,0.0,0.0,0.0016
29,Class 2,unknown,Proline,1035.0,0.0,0.0,0.6443,0.0,0.0,0.3364,0.0193
30,Class 2,unknown,Alc,13.73,0.0,0.0,0.4911,0.0,0.0,0.4418,0.0671
30,Class 2,unknown,Mal,1.5,0.0,0.0,0.9997,0.0,0.0,0.0003,0.0
30,Class 2,unknown,Ash,2.7,0.0,0.7261,0.0,0.1745,0.0,0.0,0.0994
30,Class 2,unknown,AlkAsh,22.5,0.6893,0.0,0.0,0.2502,0.0,0.0,0.0606
30,Class 2,unknown,Mg,101.0,0.0,0.6666,0.0,0.0,0.0,0.2598,0.0736
30,Class 2,unknown,TotPhen,3.0,0.0,0.0,0.7419,0.0,0.0,0.2569,0.0011
30,Class 2,unknown,Flav,3.25,0.0,0.0,0.5435,0.0,0.0,0.4563,0.0002
30,Class 2,unknown,Nonflav,0.29,0.0,0.0,0.465,0.0,0.0,0.3969,0.1381
30,Class 2,unknown,ProAn,2.38,0.0,0.0,0.7629,0.0,0.0,0.2365,0.0006
30,Class 2,unknown,Color,5.7,0.0,0.765,0.0,0.1464,0.0,0.0,0.0886
30,Class 2,unknown,Hue,1.19,0.0,0.0,0.866,0.0,0.0,0.1306,0.0034
30,Class 2,unknown,OD,2.71,0.0,0.0,0.5838,0.0,0.0,0.3879,0.0283
30,Class 2,unknown,Proline,1285.0,0.0,0.8739,0.0,0.0,0.0,0.1244,0.0017
31,Class 2,unknown,Alc,13.58,0.0,0.0,0.5738,0.0,0.0,0.2659,0.1603
31,Class 2,unknown,Mal,1.66,0.9376,0.0,0.0,0.0573,0.0,0.0,0.0051
31,Class 2,unknown,Ash,2.36,0.0,0.0,0.4116,0.0,0.3908,0.0,0.1976
31,Class 2,unknown,AlkAsh,19.1,0.0,0.9689,0.0,0.0,0.0,0.0303,0.0009
31,Class 2,unknown,Mg,106.0,0.0,0.7018,0.0,0.2711,0.0,0.0,0.0271
31,Class 2,unknown,TotPhen,2.86,0.7991,0.0,0.0,0.2008,0.0,0.0,0.0001
31,Class 2,unknown,Flav,3.19,0.7625,0.0,0.0,0.2375,0.0,0.0,0.0
31,Class 2,unknown,Nonflav,0.22,0.5695,0.0,0.0,0.3411,0.0,0.0,0.0894
31,Class 2,unknown,ProAn,1.95,0.6475,0.0,0.0,0.2522,0.0,0.0,0.1004
31,Class 2,unknown,Color,6.9,0.0,0.7772,0.0,0.137,0.0,0.0,0.0858
31,Class 2,unknown,Hue,1.09,0.0,0.5778,0.0,0.4222,0.0,0.0,0.0
31,Class 2,unknown,OD,2.88,0.6443,0.0,0.0,0.3557,0.0,0.0,0.0
31,Class 2,unknown,Proline,1515.0,0.974,0.0,0.0,0.0182,0.0,0.0,0.0077
32,Class 3,unknown,Alc,13.68,0.0,0.0,0.4911,0.0,0.0,0.4418,0.0671
32,Class 3,unknown,Mal,1.83,0.0,0.0,0.7411,0.0,0.0,0.2589,0.0
32,Class 3,unknown,Ash,2.36,0.0,0.0,0.3563,0.0,0.3251,0.0,0.3187
32,Class 3,unknown,AlkAsh,17.2,0.0,0.0,0.3805,0.0,0.0,0.316,0.3035
32,Class 3,unknown,Mg,104.0,0.0,0.4828,0.0,0.0,0.0,0.3712,0.1461
32,Class 3,unknown,TotPhen,2.42,0.0,0.0,0.8016,0.0,0.0,0.1983,0.0001
32,Class 3,unknown,Flav,2.69,0.0,0.0,0.9478,0.0,0.0,0.0522,0.0
32,Class 3,unknown,Nonflav,0.42,0.0,0.0,0.5971,0.0,0.0,0.3675,0.0355
32,Class 3,unknown,ProAn,1.97,0.0,0.0,0.7662,0.0,0.0,0.2338,0.0
32,Class 3,unknown,Color,3.84,0.0,0.0,0.991,0.0,0.009,0.0,0.0
32,Class 3,unknown,Hue,1.23,0.0,0.0,0.9397,0.0,0.0,0.0602,0.0001
32,Class 3,unknown,OD,2.87,0.0,0.0,0.9619,0.0,0.0,0.038,0.0001
32,Class 3,unknown,Proline,990.0,0.0,0.6422,0.0,0.0,0.0,0.354,0.0038
33,Class 2,unknown,Alc,13.76,0.0,0.9891,0.0,0.0,0.0,0.0109,0.0
33,Class 2,unknown,Mal,1.53,0.0,0.8306,0.0,0.0,0.0,0.1694,0.0
33,Class 2,unknown,Ash,2.7,0.0,0.0,0.4253,0.0,0.3675,0.0,0.2073
33,Class 2,unknown,AlkAsh,19.5,0.0,0.0,0.5085,0.0,0.0,0.3271,0.1644
33,Class 2,unknown,Mg,132.0,0.0,0.4299,0.0,0.0,0.0,0.3959,0.1741
33,Class 2,unknown,TotPhen,2.95,0.0,0.4657,0.0,0.4628,0.0,0.0,0.0715
33,Class 2,unknown,Flav,2.74,0.0,0.9064,0.0,0.0934,0.0,0.0,0.0002
33,Class 2,unknown,Nonflav,0.5,0.0,0.0,0.4338,0.0,0.0,0.3955,0.1707
33,Class 2,unknown,ProAn,1.35,0.5018,0.0,0.0,0.2615,0.0,0.0,0.2367
33,Class 2,unknown,Color,5.4,0.0,0.8297,0.0,0.0962,0.0,0.0,0.0741
33,Class 2,unknown,Hue,1.25,0.6404,0.0,0.0,0.3578,0.0,0.0,0.0018
33,Class 2,unknown,OD,3.0,0.0,0.6766,0.0,0.0,0.0,0.1965,0.127
33,Class 2,unknown,Proline,1235.0,0.0,0.7369,0.0,0.0,0.0,0.2603,0.0028
34,Class 3,unknown,Alc,13.51,0.0,0.0,0.5723,0.0,0.2664,0.0,0.1614
34,Class 3,unknown,Mal,1.8,0.0,0.0,0.9999,0.0,0.0,0.0001,0.0
34,Class 3,unknown,Ash,2.65,0.0,0.4673,0.0,0.281,0.0,0.0,0.2518
34,Class 3,unknown,AlkAsh,19.0,0.0,0.0,0.5085,0.0,0.0,0.3271,0.1644
34,Class 3,unknown,Mg,110.0,0.0,0.0,0.3896,0.0,0.3826,0.0,0.2278
34,Class 3,unknown,TotPhen,2.35,0.0,0.0,0.7804,0.0,0.0,0.2193,0.0003
34,Class 3,unknown,Flav,2.53,0.0,0.0,0.9476,0.0,0.0,0.0524,0.0
34,Class 3,unknown,Nonflav,0.29,0.0,0.0,0.465,0.0,0.0,0.3969,0.1381
34,Class 3,unknown,ProAn,1.54,0.0,0.0,0.4571,0.0,0.0,0.3067,0.2362
34,Class 3,unknown,Color,4.2,0.0,0.5467,0.0,0.3155,0.0,0.0,0.1378
34,Class 3,unknown,Hue,1.1,0.0,0.0,0.9316,0.0,0.0,0.0682,0.0002
34,Class 3,unknown,OD,2.87,0.0,0.0,0.954,0.0,0.0,0.0458,0.0002
34,Class 3,unknown,Proline,1095.0,0.4244,0.0,0.0,0.0,0.3616,0.0,0.2139
35,Class 1,unknown,Alc,13.48,0.8451,0.0,0.0,0.0,0.1527,0.0,0.0022
35,Class 1,unknown,Mal,1.81,0.938,0.0,0.0,0.0569,0.0,0.0,0.0051
35,Class 1,unknown,Ash,2.41,0.4252,0.0,0.0,0.0,0.3627,0.0,0.212
35,Class 1,unknown,AlkAsh,20.5,0.0,0.0,0.4306,0.0,0.0,0.3192,0.2502
35,Class 1,unknown,Mg,100.0,0.5516,0.0,0.0,0.2602,0.0,0.0,0.1881
35,Class 1,unknown,TotPhen,2.7,0.7228,0.0,0.0,0.2704,0.0,0.0,0.0068
35,Class 1,unknown,Flav,2.98,0.831,0.0,0.0,0.169,0.0,0.0,0.0
35,Class 1,unknown,Nonflav,0.26,0.5024,0.0,0.0,0.311,0.0,0.0,0.1866
35,Class 1,unknown,ProAn,1.86,0.6476,0.0,0.0,0.2534,0.0,0.0,0.099
35,Class 1,unknown,Color,5.1,0.6485,0.0,0.0,0.0,0.3483,0.0,0.0031
35,Class 1,unknown,Hue,1.04,0.6281,0.0,0.0,0.3679,0.0,0.0,0.004
35,Class 1,unknown,OD,3.47,0.0,0.5922,0.0,0.4036,0.0,0.0,0.0042
35,Class 1,unknown,Proline,920.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Class 1,unknown,Alc,13.28,0.0,0.0,0.5639,0.0,0.2944,0.0,0.1417
36,Class 1,unknown,Mal,1.64,0.9445,0.0,0.0,0.051,0.0,0.0,0.0045
36,Class 1,unknown,Ash,2.84,0.0,0.4814,0.0,0.2762,0.0,0.0,0.2424
36,Class 1,unknown,AlkAsh,15.5,0.8049,0.0,0.0,0.1945,0.0,0.0,0.0005
36,Class 1,unknown,Mg,110.0,0.0,0.0,0.4049,0.0,0.3537,0.0,0.2414
36,Class 1,unknown,TotPhen,2.6,0.6297,0.0,0.0,0.3488,0.0,0.0,0.0215
36,Class 1,unknown,Flav,2.68,0.7002,0.0,0.0,0.2998,0.0,0.0,0.0
36,Class 1,unknown,Nonflav,0.34,0.6042,0.0,0.0,0.2886,0.0,0.0,0.1072
36,Class 1,unknown,ProAn,1.36,0.0,0.0,0.4735,0.0,0.0,0.3083,0.2183
36,Class 1,unknown,Color,4.6,0.4636,0.0,0.0,0.3572,0.0,0.0,0.1792
36,Class 1,unknown,Hue,1.09,0.6133,0.0,0.0,0.3799,0.0,0.0,0.0068
36,Class 1,unknown,OD,2.78,0.656,0.0,0.0,0.344,0.0,0.0,0.0
36,Class 1,unknown,Proline,880.0,0.9953,0.0,0.0,0.0041,0.0,0.0,0.0007
37,Class 2,unknown,Alc,13.05,0.0,0.9742,0.0,0.0,0.0,0.0258,0.0
37,Class 2,unknown,Mal,1.65,0.0,0.8997,0.0,0.0,0.0,0.1003,0.0
37,Class 2,unknown,Ash,2.55,0.0,0.0,0.4058,0.0,0.3961,0.0,0.1981
37,Class 2,unknown,AlkAsh,18.0,0.0,0.6306,0.0,0.0,0.0,0.3537,0.0157
37,Class 2,unknown,Mg,98.0,0.0,0.4299,0.0,0.0,0.0,0.3959,0.1741
37,Class 2,unknown,TotPhen,2.45,0.0,0.0,0.5797,0.0,0.0,0.4025,0.0178
37,Class 2,unknown,Flav,2.43,0.0,0.9522,0.0,0.0,0.0,0.0402,0.0076
37,Class 2,unknown,Nonflav,0.29,0.0,0.385,0.0,0.0,0.0,0.3698,0.2452
37,Class 2,unknown,ProAn,1.44,0.3605,0.0,0.0,0.0,0.3502,0.0,0.2893
37,Class 2,unknown,Color,4.25,0.0,0.8808,0.0,0.0,0.0,0.0652,0.054
37,Class 2,unknown,Hue,1.12,0.0,0.6993,0.0,0.3007,0.0,0.0,0.0
37,Class 2,unknown,OD,2.51,0.6505,0.0,0.0,0.3495,0.0,0.0,0.0
37,Class 2,unknown,Proline,1105.0,0.0,0.0,0.5613,0.0,0.0,0.4299,0.0089
38,Class 3,unknown,Alc,13.07,0.0,0.0,0.5803,0.0,0.2134,0.0,0.2064
38,Class 3,unknown,Mal,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38,Class 3,unknown,Ash,2.1,0.0,0.0,0.398,0.0,0.3415,0.0,0.2605
38,Class 3,unknown,AlkAsh,15.5,0.0,0.0,0.534,0.0,0.0,0.3341,0.1319
38,Class 3,unknown,Mg,98.0,0.5146,0.0,0.0,0.0,0.2707,0.0,0.2147
38,Class 3,unknown,TotPhen,2.4,0.0,0.0,0.7984,0.0,0.0,0.2015,0.0001
38,Class 3,unknown,Flav,2.64,0.0,0.7238,0.0,0.0,0.0,0.2751,0.0011
38,Class 3,unknown,Nonflav,0.28,0.473,0.0,0.0,0.3209,0.0,0.0,0.2061
38,Class 3,unknown,ProAn,1.37,0.0,0.0,0.6164,0.0,0.0,0.3055,0.0781
38,Class 3,unknown,Color,3.7,0.0,0.0,0.9738,0.0,0.0262,0.0,0.0
38,Class 3,unknown,Hue,1.18,0.0,0.0,0.9397,0.0,0.0,0.0602,0.0001
38,Class 3,unknown,OD,2.69,0.0,0.0,0.9811,0.0,0.0,0.0189,0.0
38,Class 3,unknown,Proline,1020.0,0.0,0.0,0.5398,0.0,0.0,0.4524,0.0079
39,Class 2,unknown,Alc,14.22,0.0,0.7231,0.0,0.0,0.0,0.2666,0.0103
39,Class 2,unknown,Mal,3.99,0.0,0.7913,0.0,0.0,0.0,0.2087,0.0
39,Class 2,unknown,Ash,2.51,0.0,0.0,0.3497,0.0,0.0,0.3277,0.3226
39,Class 2,unknown,AlkAsh,13.2,0.0,0.0,0.55,0.0,0.0,0.3446,0.1054
39,Class 2,unknown,Mg,128.0,0.0,0.0,0.4133,0.0,0.0,0.3834,0.2034
39,Class 2,unknown,TotPhen,3.0,0.0,0.0,0.7224,0.0,0.0,0.2757,0.0019
39,Class 2,unknown,Flav,3.04,0.0,0.9616,0.0,0.036,0.0,0.0,0.0024
39,Class 2,unknown,Nonflav,0.2,0.0,0.0,0.8351,0.0,0.0,0.1649,0.0
39,Class 2,unknown,ProAn,2.08,0.4768,0.0,0.0,0.2667,0.0,0.0,0.2565
39,Class 2,unknown,Color,5.1,0.0,0.8736,0.0,0.0,0.0,0.0659,0.0605
39,Class 2,unknown,Hue,0.89,0.0,0.4522,0.0,0.0,0.0,0.3853,0.1625
39,Class 2,unknown,OD,3.53,0.6576,0.0,0.0,0.3424,0.0,0.0,0.0
39,Class 2,unknown,Proline,760.0,0.0,0.9489,0.0,0.0,0.0,0.05,0.001
40,Class 2,unknown,Alc,13.56,0.0,0.8924,0.0,0.0,0.0,0.1065,0.001
40,Class 2,unknown,Mal,1.71,0.9441,0.0,0.0,0.0514,0.0,0.0,0.0046
40,Class 2,unknown,Ash,2.31,0.0,0.0,0.3685,0.0,0.3296,0.0,0.3019
40,Class 2,unknown,AlkAsh,16.2,0.0,0.0,0.5383,0.0,0.0,0.4108,0.0509
40,Class 2,unknown,Mg,117.0,0.0,0.9154,0.0,0.0,0.0,0.0726,0.0121
40,Class 2,unknown,TotPhen,3.15,0.0,0.5536,0.0,0.0,0.0,0.3017,0.1447
40,Class 2,unknown,Flav,3.29,0.0,0.9439,0.0,0.0,0.0,0.0496,0.0065
40,Class 2,unknown,Nonflav,0.34,0.0,0.0,0.4338,0.0,0.0,0.3955,0.1707
40,Class 2,unknown,ProAn,2.34,0.4215,0.0,0.0,0.0,0.3006,0.0,0.278
40,Class 2,unknown,Color,6.13,0.0,0.8893,0.0,0.0,0.0,0.0861,0.0246
40,Class 2,unknown,Hue,0.95,0.6281,0.0,0.0,0.3679,0.0,0.0,0.004
40,Class 2,unknown,OD,3.38,0.6505,0.0,0.0,0.3495,0.0,0.0,0.0
40,Class 2,unknown,Proline,795.0,0.0,0.0,0.6405,0.0,0.0,0.3414,0.0181
41,Class 2,unknown,Alc,13.41,0.0,0.975,0.0,0.0,0.0,0.0249,0.0
41,Class 2,unknown,Mal,3.84,0.0,0.8609,0.0,0.0,0.0,0.1391,0.0
41,Class 2,unknown,Ash,2.12,0.0,0.0,0.4232,0.0,0.3596,0.0,0.2172
41,Class 2,unknown,AlkAsh,18.8,0.0,0.0,0.5379,0.0,0.0,0.3359,0.1261
41,Class 2,unknown,Mg,90.0,0.0,0.541,0.0,0.0,0.0,0.3394,0.1196
41,Class 2,unknown,TotPhen,2.45,0.0,0.0,0.5552,0.0,0.0,0.4217,0.0231
41,Class 2,unknown,Flav,2.68,0.0,0.9702,0.0,0.0,0.0,0.0163,0.0135
41,Class 2,unknown,Nonflav,0.27,0.0,0.0,0.5971,0.0,0.0,0.3675,0.0355
41,Class 2,unknown,ProAn,1.48,0.3762,0.0,0.0,0.0,0.3373,0.0,0.2865
41,Class 2,unknown,Color,4.28,0.0,0.8648,0.0,0.068,0.0,0.0,0.0672
41,Class 2,unknown,Hue,0.91,0.5494,0.0,0.0,0.4262,0.0,0.0,0.0245
41,Class 2,unknown,OD,3.0,0.0,0.5249,0.0,0.4741,0.0,0.0,0.001
41,Class 2,unknown,Proline,1035.0,0.0,0.0,0.662,0.0,0.0,0.2993,0.0387
42,Class 2,unknown,Alc,13.88,0.0,0.9812,0.0,0.0,0.0,0.0188,0.0
42,Class 2,unknown,Mal,1.89,0.0,0.862,0.0,0.0,0.0,0.138,0.0
42,Class 2,unknown,Ash,2.59,0.0,0.6387,0.0,0.3268,0.0,0.0,0.0344
42,Class 2,unknown,AlkAsh,15.0,0.0,0.8946,0.0,0.0,0.0,0.1024,0.003
42,Class 2,unknown,Mg,101.0,0.5498,0.0,0.0,0.2506,0.0,0.0,0.1996
42,Class 2,unknown,TotPhen,3.25,0.804,0.0,0.0,0.1956,0.0,0.0,0.0003
42,Class 2,unknown,Flav,3.56,0.0,0.9672,0.0,0.0328,0.0,0.0,0.0
42,Class 2,unknown,Nonflav,0.17,0.0,0.0,0.5744,0.0,0.0,0.3772,0.0484
