fold,sample_index,ground_truth,dataset_split,attribute,attribute_data,{Vi},{Ve},{Se},{Vi ∪ Ve},{Vi ∪ Se},{Ve ∪ Se},{Vi ∪ Ve ∪ Se}
0,87,Versicolor,train,PL,4.4,0.0,0.9134,0.0,0.0866,0.0,0.0,0.0
0,87,Versicolor,train,PW,1.3,0.0,0.9784,0.0,0.0216,0.0,0.0,0.0
0,88,Versicolor,train,SL,5.6,0.0,0.5592,0.0,0.0,0.0,0.2685,0.1722
0,88,Versicolor,train,SW,3.0,0.4551,0.0,0.0,0.3371,0.0,0.0,0.2077
0,88,Versicolor,train,PL,4.1,0.0,0.9776,0.0,0.0224,0.0,0.0,0.0
0,88,Versicolor,train,PW,1.3,0.0,0.9784,0.0,0.0216,0.0,0.0,0.0
0,90,Versicolor,train,SL,5.5,0.0,0.4752,0.0,0.0,0.0,0.397,0.1277
0,90,Versicolor,train,SW,2.6,0.0,0.6267,0.0,0.3243,0.0,0.0,0.049
0,90,Versicolor,train,PL,4.4,0.0,0.9134,0.0,0.0866,0.0,0.0,0.0
0,90,Versicolor,train,PW,1.2,0.0,0.9911,0.0,0.0089,0.0,0.0,0.0
0,92,Versicolor,train,SL,5.8,0.0,0.6436,0.0,0.2668,0.0,0.0,0.0896
0,92,Versicolor,train,SW,2.6,0.0,0.6267,0.0,0.3243,0.0,0.0,0.049
0,92,Versicolor,train,PL,4.0,0.0,0.9858,0.0,0.0142,0.0,0.0,0.0
0,92,Versicolor,train,PW,1.2,0.0,0.9911,0.0,0.0089,0.0,0.0,0.0
0,93,Versicolor,train,SL,5.0,0.0,0.0,0.8571,0.0,0.0,0.1238,0.0191
0,93,Versicolor,train,SW,2.3,0.0,0.7738,0.0,0.2092,0.0,0.0,0.017
0,93,Versicolor,train,PL,3.3,0.0,0.9994,0.0,0.0006,0.0,0.0,0.0
0,93,Versicolor,train,PW,1.0,0.0,0.998,0.0,0.002,0.0,0.0,0.0
0,94,Versicolor,train,SL,5.6,0.0,0.5592,0.0,0.0,0.0,0.2685,0.1722
0,94,Versicolor,train,SW,2.7,0.0,0.5627,0.0,0.3664,0.0,0.0,0.0709
0,94,Versicolor,train,PL,4.2,0.0,0.9646,0.0,0.0354,0.0,0.0,0.0
0,94,Versicolor,train,PW,1.3,0.0,0.9784,0.0,0.0216,0.0,0.0,0.0
0,95,Versicolor,train,SL,5.7,0.0,0.6173,0.0,0.2196,0.0,0.0,0.1631
0,95,Versicolor,train,SW,3.0,0.4551,0.0,0.0,0.3371,0.0,0.0,0.2077
0,95,Versicolor,train,PL,4.2,0.0,0.9646,0.0,0.0354,0.0,0.0,0.0
0,95,Versicolor,train,PW,1.2,0.0,0.9911,0.0,0.0089,0.0,0.0,0.0
0,97,Versicolor,train,SL,6.2,0.0,0.5447,0.0,0.4515,0.0,0.0,0.0038
0,97,Versicolor,train,SW,2.9,0.4373,0.0,0.0,0.4158,0.0,0.0,0.147
0,97,Versicolor,train,PL,4.3,0.0,0.9444,0.0,0.0556,0.0,0.0,0.0
0,97,Versicolor,train,PW,1.3,0.0,0.9784,0.0,0.0216,0.0,0.0,0.0
0,98,Versicolor,train,SL,5.1,0.0,0.0,0.8088,0.0,0.0,0.1635,0.0277
0,98,Versicolor,train,SW,2.5,0.0,0.6831,0.0,0.2828,0.0,0.0,0.0341
0,98,Versicolor,train,PL,3.0,0.0,0.9998,0.0,0.0002,0.0,0.0,0.0
0,98,Versicolor,train,PW,1.1,0.0,0.996,0.0,0.004,0.0,0.0,0.0
0,101,Virginica,train,SL,5.8,0.0,0.6436,0.0,0.2668,0.0,0.0,0.0896
0,101,Virginica,train,SW,2.7,0.0,0.5627,0.0,0.3664,0.0,0.0,0.0709
0,101,Virginica,train,PL,5.1,0.7494,0.0,0.0,0.2506,0.0,0.0,0.0
0,101,Virginica,train,PW,1.9,0.9744,0.0,0.0,0.0256,0.0,0.0,0.0
0,102,Virginica,train,SL,7.1,0.8649,0.0,0.0,0.1351,0.0,0.0,0.0
0,102,Virginica,train,SW,3.0,0.4551,0.0,0.0,0.3371,0.0,0.0,0.2077
0,102,Virginica,train,PL,5.9,0.995,0.0,0.0,0.005,0.0,0.0,0.0
0,102,Virginica,train,PW,2.1,0.999,0.0,0.0,0.001,0.0,0.0,0.0
0,103,Virginica,train,SL,6.3,0.5009,0.0,0.0,0.4977,0.0,0.0,0.0015
0,103,Virginica,train,SW,2.9,0.4373,0.0,0.0,0.4158,0.0,0.0,0.147
0,103,Virginica,train,PL,5.6,0.9755,0.0,0.0,0.0245,0.0,0.0,0.0
0,103,Virginica,train,PW,1.8,0.896,0.0,0.0,0.104,0.0,0.0,0.0
0,104,Virginica,train,SL,6.5,0.6032,0.0,0.0,0.3966,0.0,0.0,0.0002
0,104,Virginica,train,SW,3.0,0.4551,0.0,0.0,0.3371,0.0,0.0,0.2077
0,104,Virginica,train,PL,5.8,0.9914,0.0,0.0,0.0086,0.0,0.0,0.0
0,104,Virginica,train,PW,2.2,0.9998,0.0,0.0,0.0002,0.0,0.0,0.0
0,106,Virginica,train,SL,4.9,0.0,0.0,0.8904,0.0,0.0,0.0961,0.0136
0,106,Virginica,train,SW,2.5,0.0,0.6831,0.0,0.2828,0.0,0.0,0.0341
0,106,Virginica,train,PL,4.5,0.0,0.8671,0.0,0.1329,0.0,0.0,0.0
0,106,Virginica,train,PW,1.7,0.6825,0.0,0.0,0.3175,0.0,0.0,0.0
0,107,Virginica,train,SL,7.3,0.917,0.0,0.0,0.083,0.0,0.0,0.0
0,107,Virginica,train,SW,2.9,0.4373,0.0,0.0,0.4158,0.0,0.0,0.147
0,107,Virginica,train,PL,6.3,0.9994,0.0,0.0,0.0006,0.0,0.0,0.0
0,107,Virginica,train,PW,1.8,0.896,0.0,0.0,0.104,0.0,0.0,0.0
0,108,Virginica,train,SL,6.7,0.7037,0.0,0.0,0.2963,0.0,0.0,0.0
0,108,Virginica,train,SW,2.5,0.0,0.6831,0.0,0.2828,0.0,0.0,0.0341
0,108,Virginica,train,PL,5.8,0.9914,0.0,0.0,0.0086,0.0,0.0,0.0
0,108,Virginica,train,PW,1.8,0.896,0.0,0.0,0.104,0.0,0.0,0.0
0,109,Virginica,train,SL,7.2,0.8933,0.0,0.0,0.1067,0.0,0.0,0.0
0,109,Virginica,train,SW,3.6,0.0,0.0,0.7907,0.0,0.1829,0.0,0.0263
0,109,Virginica,train,PL,6.1,0.9983,0.0,0.0,0.0017,0.0,0.0,0.0
0,109,Virginica,train,PW,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,110,Virginica,train,SL,6.5,0.6032,0.0,0.0,0.3966,0.0,0.0,0.0002
0,110,Virginica,train,SW,3.2,0.4286,0.0,0.0,0.0,0.3825,0.0,0.1889
0,110,Virginica,train,PL,5.1,0.7494,0.0,0.0,0.2506,0.0,0.0,0.0
0,110,Virginica,train,PW,2.0,0.9946,0.0,0.0,0.0054,0.0,0.0,0.0
0,111,Virginica,train,SL,6.4,0.5517,0.0,0.0,0.4478,0.0,0.0,0.0005
0,111,Virginica,train,SW,2.7,0.0,0.5627,0.0,0.3664,0.0,0.0,0.0709
0,111,Virginica,train,PL,5.3,0.8927,0.0,0.0,0.1073,0.0,0.0,0.0
0,111,Virginica,train,PW,1.9,0.9744,0.0,0.0,0.0256,0.0,0.0,0.0
0,112,Virginica,train,SL,6.8,0.7504,0.0,0.0,0.2496,0.0,0.0,0.0
0,112,Virginica,train,SW,3.0,0.4551,0.0,0.0,0.3371,0.0,0.0,0.2077
0,112,Virginica,train,PL,5.5,0.9592,0.0,0.0,0.0408,0.0,0.0,0.0
0,112,Virginica,train,PW,2.1,0.999,0.0,0.0,0.001,0.0,0.0,0.0
0,113,Virginica,train,SL,5.7,0.0,0.6173,0.0,0.2196,0.0,0.0,0.1631
0,113,Virginica,train,SW,2.5,0.0,0.6831,0.0,0.2828,0.0,0.0,0.0341
0,113,Virginica,train,PL,5.0,0.6434,0.0,0.0,0.3566,0.0,0.0,0.0
0,113,Virginica,train,PW,2.0,0.9946,0.0,0.0,0.0054,0.0,0.0,0.0
0,115,Virginica,train,SL,6.4,0.5517,0.0,0.0,0.4478,0.0,0.0,0.0005
0,115,Virginica,train,SW,3.2,0.4286,0.0,0.0,0.0,0.3825,0.0,0.1889
0,115,Virginica,train,PL,5.3,0.8927,0.0,0.0,0.1073,0.0,0.0,0.0
0,115,Virginica,train,PW,2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,116,Virginica,train,SL,6.5,0.6032,0.0,0.0,0.3966,0.0,0.0,0.0002
0,116,Virginica,train,SW,3.0,0.4551,0.0,0.0,0.3371,0.0,0.0,0.2077
0,116,Virginica,train,PL,5.5,0.9592,0.0,0.0,0.0408,0.0,0.0,0.0
0,116,Virginica,train,PW,1.8,0.896,0.0,0.0,0.104,0.0,0.0,0.0
0,117,Virginica,train,SL,7.7,0.9732,0.0,0.0,0.0268,0.0,0.0,0.0
0,117,Virginica,train,SW,3.8,0.0,0.0,0.9084,0.0,0.0849,0.0,0.0067
0,117,Virginica,train,PL,6.7,0.9999,0.0,0.0,0.0001,0.0,0.0,0.0
0,117,Virginica,train,PW,2.2,0.9998,0.0,0.0,0.0002,0.0,0.0,0.0
0,118,Virginica,train,SL,7.7,0.9732,0.0,0.0,0.0268,0.0,0.0,0.0
0,118,Virginica,train,SW,2.6,0.0,0.6267,0.0,0.3243,0.0,0.0,0.049
0,118,Virginica,train,PL,6.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,118,Virginica,train,PW,2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,120,Virginica,train,SL,6.9,0.7932,0.0,0.0,0.2068,0.0,0.0,0.0
0,120,Virginica,train,SW,3.2,0.4286,0.0,0.0,0.0,0.3825,0.0,0.1889
0,120,Virginica,train,PL,5.7,0.9854,0.0,0.0,0.0146,0.0,0.0,0.0
0,120,Virginica,train,PW,2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,121,Virginica,train,SL,5.6,0.0,0.5592,0.0,0.0,0.0,0.2685,0.1722
0,121,Virginica,train,SW,2.8,0.0,0.4919,0.0,0.4057,0.0,0.0,0.1024
0,121,Virginica,train,PL,4.9,0.5222,0.0,0.0,0.4778,0.0,0.0,0.0
0,121,Virginica,train,PW,2.0,0.9946,0.0,0.0,0.0054,0.0,0.0,0.0
0,124,Virginica,train,SL,6.7,0.7037,0.0,0.0,0.2963,0.0,0.0,0.0
0,124,Virginica,train,SW,3.3,0.0,0.0,0.4903,0.0,0.3814,0.0,0.1284
0,124,Virginica,train,PL,5.7,0.9854,0.0,0.0,0.0146,0.0,0.0,0.0
0,124,Virginica,train,PW,2.1,0.999,0.0,0.0,0.001,0.0,0.0,0.0
0,125,Virginica,train,SL,7.2,0.8933,0.0,0.0,0.1067,0.0,0.0,0.0
0,125,Virginica,train,SW,3.2,0.4286,0.0,0.0,0.0,0.3825,0.0,0.1889
0,125,Virginica,train,PL,6.0,0.9971,0.0,0.0,0.0029,0.0,0.0,0.0
0,125,Virginica,train,PW,1.8,0.896,0.0,0.0,0.104,0.0,0.0,0.0
0,126,Virginica,train,SL,6.2,0.0,0.5447,0.0,0.4515,0.0,0.0,0.0038
0,126,Virginica,train,SW,2.8,0.0,0.4919,0.0,0.4057,0.0,0.0,0.1024
0,126,Virginica,train,PL,4.8,0.0,0.6007,0.0,0.3993,0.0,0.0,0.0
0,126,Virginica,train,PW,1.8,0.896,0.0,0.0,0.104,0.0,0.0,0.0
0,127,Virginica,train,SL,6.1,0.0,0.5868,0.0,0.404,0.0,0.0,0.0092
0,127,Virginica,train,SW,3.0,0.4551,0.0,0.0,0.3371,0.0,0.0,0.2077
0,127,Virginica,train,PL,4.9,0.5222,0.0,0.0,0.4778,0.0,0.0,0.0
0,127,Virginica,train,PW,1.8,0.896,0.0,0.0,0.104,0.0,0.0,0.0
0,128,Virginica,train,SL,6.4,0.5517,0.0,0.0,0.4478,0.0,0.0,0.0005
0,128,Virginica,train,SW,2.8,0.0,0.4919,0.0,0.4057,0.0,0.0,0.1024
0,128,Virginica,train,PL,5.6,0.9755,0.0,0.0,0.0245,0.0,0.0,0.0
0,128,Virginica,train,PW,2.1,0.999,0.0,0.0,0.001,0.0,0.0,0.0
0,129,Virginica,train,SL,7.2,0.8933,0.0,0.0,0.1067,0.0,0.0,0.0
0,129,Virginica,train,SW,3.0,0.4551,0.0,0.0,0.3371,0.0,0.0,0.2077
0,129,Virginica,train,PL,5.8,0.9914,0.0,0.0,0.0086,0.0,0.0,0.0
0,129,Virginica,train,PW,1.6,0.0,0.6284,0.0,0.3716,0.0,0.0,0.0
0,130,Virginica,train,SL,7.4,0.9362,0.0,0.0,0.0638,0.0,0.0,0.0
0,130,Virginica,train,SW,2.8,0.0,0.4919,0.0,0.4057,0.0,0.0,0.1024
0,130,Virginica,train,PL,6.1,0.9983,0.0,0.0,0.0017,0.0,0.0,0.0
0,130,Virginica,train,PW,1.9,0.9744,0.0,0.0,0.0256,0.0,0.0,0.0
0,131,Virginica,train,SL,7.9,0.9857,0.0,0.0,0.0143,0.0,0.0,0.0
0,131,Virginica,train,SW,3.8,0.0,0.0,0.9084,0.0,0.0849,0.0,0.0067
0,131,Virginica,train,PL,6.4,0.9997,0.0,0.0,0.0003,0.0,0.0,0.0
0,131,Virginica,train,PW,2.0,0.9946,0.0,0.0,0.0054,0.0,0.0,0.0
0,132,Virginica,train,SL,6.4,0.5517,0.0,0.0,0.4478,0.0,0.0,0.0005
0,132,Virginica,train,SW,2.8,0.0,0.4919,0.0,0.4057,0.0,0.0,0.1024
0,132,Virginica,train,PL,5.6,0.9755,0.0,0.0,0.0245,0.0,0.0,0.0
0,132,Virginica,train,PW,2.2,0.9998,0.0,0.0,0.0002,0.0,0.0,0.0
0,133,Virginica,train,SL,6.3,0.5009,0.0,0.0,0.4977,0.0,0.0,0.0015
0,133,Virginica,train,SW,2.8,0.0,0.4919,0.0,0.4057,0.0,0.0,0.1024
0,133,Virginica,train,PL,5.1,0.7494,0.0,0.0,0.2506,0.0,0.0,0.0
0,133,Virginica,train,PW,1.5,0.0,0.848,0.0,0.152,0.0,0.0,0.0
0,134,Virginica,train,SL,6.1,0.0,0.5868,0.0,0.404,0.0,0.0,0.0092
0,134,Virginica,train,SW,2.6,0.0,0.6267,0.0,0.3243,0.0,0.0,0.049
0,134,Virginica,train,PL,5.6,0.9755,0.0,0.0,0.0245,0.0,0.0,0.0
0,134,Virginica,train,PW,1.4,0.0,0.9435,0.0,0.0565,0.0,0.0,0.0
0,136,Virginica,train,SL,6.3,0.5009,0.0,0.0,0.4977,0.0,0.0,0.0015
0,136,Virginica,train,SW,3.4,0.0,0.0,0.6007,0.0,0.3181,0.0,0.0812
0,136,Virginica,train,PL,5.6,0.9755,0.0,0.0,0.0245,0.0,0.0,0.0
0,136,Virginica,train,PW,2.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,137,Virginica,train,SL,6.4,0.5517,0.0,0.0,0.4478,0.0,0.0,0.0005
0,137,Virginica,train,SW,3.1,0.4535,0.0,0.0,0.0,0.2866,0.0,0.26
0,137,Virginica,train,PL,5.5,0.9592,0.0,0.0,0.0408,0.0,0.0,0.0
0,137,Virginica,train,PW,1.8,0.896,0.0,0.0,0.104,0.0,0.0,0.0
0,138,Virginica,train,SL,6.0,0.0,0.621,0.0,0.358,0.0,0.0,0.021
0,138,Virginica,train,SW,3.0,0.4551,0.0,0.0,0.3371,0.0,0.0,0.2077
0,138,Virginica,train,PL,4.8,0.0,0.6007,0.0,0.3993,0.0,0.0,0.0
0,138,Virginica,train,PW,1.8,0.896,0.0,0.0,0.104,0.0,0.0,0.0
0,140,Virginica,train,SL,6.7,0.7037,0.0,0.0,0.2963,0.0,0.0,0.0
0,140,Virginica,train,SW,3.1,0.4535,0.0,0.0,0.0,0.2866,0.0,0.26
0,140,Virginica,train,PL,5.6,0.9755,0.0,0.0,0.0245,0.0,0.0,0.0
0,140,Virginica,train,PW,2.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,141,Virginica,train,SL,6.9,0.7932,0.0,0.0,0.2068,0.0,0.0,0.0
0,141,Virginica,train,SW,3.1,0.4535,0.0,0.0,0.0,0.2866,0.0,0.26
0,141,Virginica,train,PL,5.1,0.7494,0.0,0.0,0.2506,0.0,0.0,0.0
0,141,Virginica,train,PW,2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,142,Virginica,train,SL,5.8,0.0,0.6436,0.0,0.2668,0.0,0.0,0.0896
0,142,Virginica,train,SW,2.7,0.0,0.5627,0.0,0.3664,0.0,0.0,0.0709
0,142,Virginica,train,PL,5.1,0.7494,0.0,0.0,0.2506,0.0,0.0,0.0
0,142,Virginica,train,PW,1.9,0.9744,0.0,0.0,0.0256,0.0,0.0,0.0
0,143,Virginica,train,SL,6.8,0.7504,0.0,0.0,0.2496,0.0,0.0,0.0
0,143,Virginica,train,SW,3.2,0.4286,0.0,0.0,0.0,0.3825,0.0,0.1889
0,143,Virginica,train,PL,5.9,0.995,0.0,0.0,0.005,0.0,0.0,0.0
0,143,Virginica,train,PW,2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,144,Virginica,train,SL,6.7,0.7037,0.0,0.0,0.2963,0.0,0.0,0.0
0,144,Virginica,train,SW,3.3,0.0,0.0,0.4903,0.0,0.3814,0.0,0.1284
0,144,Virginica,train,PL,5.7,0.9854,0.0,0.0,0.0146,0.0,0.0,0.0
0,144,Virginica,train,PW,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,146,Virginica,train,SL,6.3,0.5009,0.0,0.0,0.4977,0.0,0.0,0.0015
0,146,Virginica,train,SW,2.5,0.0,0.6831,0.0,0.2828,0.0,0.0,0.0341
0,146,Virginica,train,PL,5.0,0.6434,0.0,0.0,0.3566,0.0,0.0,0.0
0,146,Virginica,train,PW,1.9,0.9744,0.0,0.0,0.0256,0.0,0.0,0.0
0,147,Virginica,train,SL,6.5,0.6032,0.0,0.0,0.3966,0.0,0.0,0.0002
0,147,Virginica,train,SW,3.0,0.4551,0.0,0.0,0.3371,0.0,0.0,0.2077
0,147,Virginica,train,PL,5.2,0.8327,0.0,0.0,0.1673,0.0,0.0,0.0
0,147,Virginica,train,PW,2.0,0.9946,0.0,0.0,0.0054,0.0,0.0,0.0
0,148,Virginica,train,SL,6.2,0.0,0.5447,0.0,0.4515,0.0,0.0,0.0038
0,148,Virginica,train,SW,3.4,0.0,0.0,0.6007,0.0,0.3181,0.0,0.0812
0,148,Virginica,train,PL,5.4,0.9331,0.0,0.0,0.0669,0.0,0.0,0.0
0,148,Virginica,train,PW,2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,Setosa,test,SL,5.0,0.0,0.0,0.8571,0.0,0.0,0.1238,0.0191
0,4,Setosa,test,SW,3.6,0.0,0.0,0.7907,0.0,0.1829,0.0,0.0263
0,4,Setosa,test,PL,1.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,4,Setosa,test,PW,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,9,Setosa,test,SL,4.9,0.0,0.0,0.8904,0.0,0.0,0.0961,0.0136
0,9,Setosa,test,SW,3.1,0.4535,0.0,0.0,0.0,0.2866,0.0,0.26
0,9,Setosa,test,PL,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,9,Setosa,test,PW,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,15,Setosa,test,SL,5.7,0.0,0.6173,0.0,0.2196,0.0,0.0,0.1631
0,15,Setosa,test,SW,4.4,0.0,0.0,0.9961,0.0,0.0038,0.0,0.0
0,15,Setosa,test,PL,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,15,Setosa,test,PW,0.4,0.0,0.0,0.9999,0.0,0.0,0.0001,0.0
0,27,Setosa,test,SL,5.2,0.0,0.0,0.7403,0.0,0.0,0.2186,0.0411
0,27,Setosa,test,SW,3.5,0.0,0.0,0.7035,0.0,0.2487,0.0,0.0478
0,27,Setosa,test,PL,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,27,Setosa,test,PW,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,30,Setosa,test,SL,4.8,0.0,0.0,0.9131,0.0,0.0,0.0768,0.01
0,30,Setosa,test,SW,3.1,0.4535,0.0,0.0,0.0,0.2866,0.0,0.26
0,30,Setosa,test,PL,1.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,30,Setosa,test,PW,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,34,Setosa,test,SL,4.9,0.0,0.0,0.8904,0.0,0.0,0.0961,0.0136
0,34,Setosa,test,SW,3.1,0.4535,0.0,0.0,0.0,0.2866,0.0,0.26
0,34,Setosa,test,PL,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,34,Setosa,test,PW,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,38,Setosa,test,SL,4.4,0.0,0.0,0.9495,0.0,0.0,0.0458,0.0048
0,38,Setosa,test,SW,3.0,0.4551,0.0,0.0,0.3371,0.0,0.0,0.2077
0,38,Setosa,test,PL,1.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,38,Setosa,test,PW,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,43,Setosa,test,SL,5.0,0.0,0.0,0.8571,0.0,0.0,0.1238,0.0191
0,43,Setosa,test,SW,3.5,0.0,0.0,0.7035,0.0,0.2487,0.0,0.0478
0,43,Setosa,test,PL,1.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,43,Setosa,test,PW,0.6,0.0,0.0,0.516,0.0,0.0,0.4839,0.0001
0,46,Setosa,test,SL,5.1,0.0,0.0,0.8088,0.0,0.0,0.1635,0.0277
0,46,Setosa,test,SW,3.8,0.0,0.0,0.9084,0.0,0.0849,0.0,0.0067
0,46,Setosa,test,PL,1.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,46,Setosa,test,PW,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,47,Setosa,test,SL,4.6,0.0,0.0,0.9389,0.0,0.0,0.0548,0.0063
0,47,Setosa,test,SW,3.2,0.4286,0.0,0.0,0.0,0.3825,0.0,0.1889
0,47,Setosa,test,PL,1.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,47,Setosa,test,PW,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,50,Versicolor,test,SL,7.0,0.8315,0.0,0.0,0.1685,0.0,0.0,0.0
0,50,Versicolor,test,SW,3.2,0.4286,0.0,0.0,0.0,0.3825,0.0,0.1889
0,50,Versicolor,test,PL,4.7,0.0,0.7112,0.0,0.2888,0.0,0.0,0.0
0,50,Versicolor,test,PW,1.4,0.0,0.9435,0.0,0.0565,0.0,0.0,0.0
0,56,Versicolor,test,SL,6.3,0.5009,0.0,0.0,0.4977,0.0,0.0,0.0015
0,56,Versicolor,test,SW,3.3,0.0,0.0,0.4903,0.0,0.3814,0.0,0.1284
0,56,Versicolor,test,PL,4.7,0.0,0.7112,0.0,0.2888,0.0,0.0,0.0
0,56,Versicolor,test,PW,1.6,0.0,0.6284,0.0,0.3716,0.0,0.0,0.0
0,61,Versicolor,test,SL,5.9,0.0,0.6423,0.0,0.3127,0.0,0.0,0.0451
0,61,Versicolor,test,SW,3.0,0.4551,0.0,0.0,0.3371,0.0,0.0,0.2077
0,61,Versicolor,test,PL,4.2,0.0,0.9646,0.0,0.0354,0.0,0.0,0.0
0,61,Versicolor,test,PW,1.5,0.0,0.848,0.0,0.152,0.0,0.0,0.0
0,66,Versicolor,test,SL,5.6,0.0,0.5592,0.0,0.0,0.0,0.2685,0.1722
0,66,Versicolor,test,SW,3.0,0.4551,0.0,0.0,0.3371,0.0,0.0,0.2077
0,66,Versicolor,test,PL,4.5,0.0,0.8671,0.0,0.1329,0.0,0.0,0.0
0,66,Versicolor,test,PW,1.5,0.0,0.848,0.0,0.152,0.0,0.0,0.0
0,73,Versicolor,test,SL,6.1,0.0,0.5868,0.0,0.404,0.0,0.0,0.0092
0,73,Versicolor,test,SW,2.8,0.0,0.4919,0.0,0.4057,0.0,0.0,0.1024
0,73,Versicolor,test,PL,4.7,0.0,0.7112,0.0,0.2888,0.0,0.0,0.0
0,73,Versicolor,test,PW,1.2,0.0,0.9911,0.0,0.0089,0.0,0.0,0.0
0,81,Versicolor,test,SL,5.5,0.0,0.4752,0.0,0.0,0.0,0.397,0.1277
0,81,Versicolor,test,SW,2.4,0.0,0.732,0.0,0.2441,0.0,0.0,0.0239
0,81,Versicolor,test,PL,3.7,0.0,0.9963,0.0,0.0037,0.0,0.0,0.0
0,81,Versicolor,test,PW,1.0,0.0,0.998,0.0,0.002,0.0,0.0,0.0
0,89,Versicolor,test,SL,5.5,0.0,0.4752,0.0,0.0,0.0,0.397,0.1277
0,89,Versicolor,test,SW,2.5,0.0,0.6831,0.0,0.2828,0.0,0.0,0.0341
0,89,Versicolor,test,PL,4.0,0.0,0.9858,0.0,0.0142,0.0,0.0,0.0
0,89,Versicolor,test,PW,1.3,0.0,0.9784,0.0,0.0216,0.0,0.0,0.0
0,91,Versicolor,test,SL,6.1,0.0,0.5868,0.0,0.404,0.0,0.0,0.0092
0,91,Versicolor,test,SW,3.0,0.4551,0.0,0.0,0.3371,0.0,0.0,0.2077
0,91,Versicolor,test,PL,4.6,0.0,0.8007,0.0,0.1993,0.0,0.0,0.0
0,91,Versicolor,test,PW,1.4,0.0,0.9435,0.0,0.0565,0.0,0.0,0.0
0,96,Versicolor,test,SL,5.7,0.0,0.6173,0.0,0.2196,0.0,0.0,0.1631
0,96,Versicolor,test,SW,2.9,0.4373,0.0,0.0,0.4158,0.0,0.0,0.147
0,96,Versicolor,test,PL,4.2,0.0,0.9646,0.0,0.0354,0.0,0.0,0.0
0,96,Versicolor,test,PW,1.3,0.0,0.9784,0.0,0.0216,0.0,0.0,0.0
0,99,Versicolor,test,SL,5.7,0.0,0.6173,0.0,0.2196,0.0,0.0,0.1631
0,99,Versicolor,test,SW,2.8,0.0,0.4919,0.0,0.4057,0.0,0.0,0.1024
0,99,Versicolor,test,PL,4.1,0.0,0.9776,0.0,0.0224,0.0,0.0,0.0
0,99,Versicolor,test,PW,1.3,0.0,0.9784,0.0,0.0216,0.0,0.0,0.0
0,100,Virginica,test,SL,6.3,0.5009,0.0,0.0,0.4977,0.0,0.0,0.0015
0,100,Virginica,test,SW,3.3,0.0,0.0,0.4903,0.0,0.3814,0.0,0.1284
0,100,Virginica,test,PL,6.0,0.9971,0.0,0.0,0.0029,0.0,0.0,0.0
0,100,Virginica,test,PW,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,105,Virginica,test,SL,7.6,0.9638,0.0,0.0,0.0362,0.0,0.0,0.0
0,105,Virginica,test,SW,3.0,0.4551,0.0,0.0,0.3371,0.0,0.0,0.2077
0,105,Virginica,test,PL,6.6,0.9999,0.0,0.0,0.0001,0.0,0.0,0.0
0,105,Virginica,test,PW,2.1,0.999,0.0,0.0,0.001,0.0,0.0,0.0
0,114,Virginica,test,SL,5.8,0.0,0.6436,0.0,0.2668,0.0,0.0,0.0896
0,114,Virginica,test,SW,2.8,0.0,0.4919,0.0,0.4057,0.0,0.0,0.1024
0,114,Virginica,test,PL,5.1,0.7494,0.0,0.0,0.2506,0.0,0.0,0.0
0,114,Virginica,test,PW,2.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,119,Virginica,test,SL,6.0,0.0,0.621,0.0,0.358,0.0,0.0,0.021
0,119,Virginica,test,SW,2.2,0.0,0.8092,0.0,0.1785,0.0,0.0,0.0122
